customer_id,age group,cltv,customer_status,churn_category,churn_reason,monthly_ charges,total_revenue
6211-WHMYA,Over 65,6055,Stayed,Not Applicable,N/A,43.85,2781
6212-ATMLK,36-50,4164,Stayed,Not Applicable,N/A,95.7,7326.75
6214-EDAKZ,20-35,5115,Churned,Dissatisfaction,Service dissatisfaction,55.15,1351.77
6215-NQCPY,51-65,4157,Stayed,Not Applicable,N/A,99.7,1718.55
6218-KNUBD,51-65,2393,Stayed,Not Applicable,N/A,59.45,422.88
6229-LSCKB,Over 65,2893,Stayed,Not Applicable,N/A,79.7,787.52
6230-BSUXY,Over 65,2650,Churned,Dissatisfaction,Network reliability,85,127.5
6240-EURKS,20-35,2649,Churned,Competitor,Competitor offered more data,35,623
6243-OZGFH,36-50,3248,Stayed,Not Applicable,N/A,44.95,1011.01
6258-NGCNG,51-65,5508,Stayed,Not Applicable,N/A,23.5,182.87
6259-WJQLC,Over 65,2143,Stayed,Not Applicable,N/A,81.1,2635.84
6278-FEPBZ,51-65,5546,Stayed,Not Applicable,N/A,20.25,209.55
6286-SUUWT,36-50,5916,Joined,Not Applicable,N/A,19.95,47.03
6377-KSLXC,20-35,4281,Stayed,Not Applicable,N/A,19.95,227.85
6380-ARCEH,Under 20,2710,Joined,Not Applicable,N/A,20.2,61.3
6394-HHHZM,20-35,2011,Joined,Not Applicable,N/A,20.7,172.73
6429-SHBCB,51-65,3349,Stayed,Not Applicable,N/A,69.6,1655.99
6476-EPYZR,51-65,2891,Stayed,Not Applicable,N/A,20.5,808.22
6295-OSINB,20-35,6181,Stayed,Not Applicable,N/A,109.65,8386.33
6490-FGZAT,20-35,3266,Stayed,Not Applicable,N/A,20.65,303.34
6497-TILVL,20-35,3097,Stayed,Not Applicable,N/A,50.7,529.83
6509-TSGWN,36-50,5359,Stayed,Not Applicable,N/A,26.45,2089.31
6298-QDFNH,36-50,4718,Churned,Dissatisfaction,Product dissatisfaction,79.35,2152.53
6569-KTMDU,20-35,3313,Joined,Not Applicable,N/A,19.1,24.12
6300-BWMJX,36-50,4814,Stayed,Not Applicable,N/A,93.35,6576.45
6579-JPICP,20-35,2968,Joined,Not Applicable,N/A,20.4,38.21
6582-OIVSP,20-35,3575,Joined,Not Applicable,N/A,45.3,92.66
6615-ZGEDR,36-50,5707,Churned,Attitude,Attitude of service provider,19.7,21.61
6621-YOBKI,36-50,2303,Stayed,Not Applicable,N/A,20.35,251.65
6629-LADHQ,36-50,5968,Joined,Not Applicable,N/A,50.95,196.97
6654-QGBZZ,20-35,5057,Joined,Not Applicable,N/A,19.9,21.4
6311-UEUME,36-50,3249,Churned,Price,Extra data charges,78.9,3669.72
6671-NGWON,36-50,3098,Stayed,Not Applicable,N/A,20.35,441.59
6313-GIDIT,Over 65,6280,Churned,Price,Price too high,54.45,2834.39
6734-CKRSM,36-50,4258,Joined,Not Applicable,N/A,20,184.2
6752-APNJL,20-35,3449,Stayed,Not Applicable,N/A,54.5,3096.21
6319-IEJWJ,51-65,2058,Churned,Other,Moved,90.2,2770.35
6776-TLWOI,20-35,2158,Churned,Price,Price too high,19.85,160.58
6838-HVLXG,20-35,4177,Stayed,Not Applicable,N/A,20.3,634.54
6849-WLEYG,36-50,2611,Churned,Attitude,Attitude of support person,19.75,31.66
6322-PJJDJ,51-65,4252,Stayed,Not Applicable,N/A,94.8,6539.35
6857-VWJDT,36-50,3473,Churned,Attitude,Attitude of service provider,95.65,127.98
6323-AYBRX,51-65,5084,Churned,Price,Price too high,19.35,2656.55
6890-PFRQX,51-65,4466,Stayed,Not Applicable,N/A,69.5,1419.18
6326-MTTXK,51-65,3849,Churned,Attitude,Attitude of service provider,100.85,845.71
6905-NIQIN,20-35,2431,Churned,Competitor,Competitor made better offer,50.65,65.43
6972-SNKKW,51-65,3142,Stayed,Not Applicable,N/A,20,393.96
6979-TNDEU,36-50,2879,Stayed,Not Applicable,N/A,19.2,271.41
6331-EWIEB,36-50,2414,Churned,Other,Moved,85.25,1761.7
6982-SSHFK,36-50,3522,Churned,Competitor,Competitor had better devices,44.4,76.84
6331-LWDTQ,36-50,2457,Churned,Dissatisfaction,Limited range of services,72.15,1211.75
7010-ZMVBF,36-50,2047,Stayed,Not Applicable,N/A,20.45,619.8
6332-FBZRI,36-50,5589,Stayed,Not Applicable,N/A,69.35,7069.33
7047-YXDMZ,51-65,2366,Stayed,Not Applicable,N/A,20,1139.89
7054-ENNGU,Under 20,4623,Stayed,Not Applicable,N/A,50.85,579.91
7054-LGEQW,20-35,4888,Churned,Attitude,Attitude of support person,45.95,51.07
7088-FBAWU,20-35,4451,Stayed,Not Applicable,N/A,74.55,1979.1
7096-UCLNH,20-35,2313,Joined,Not Applicable,N/A,20.05,31.15
7181-OQCUT,51-65,4520,Stayed,Not Applicable,N/A,103.85,2548.69
6339-YPSAH,51-65,4895,Stayed,Not Applicable,N/A,73.8,770.95
7219-TLZHO,20-35,3172,Stayed,Not Applicable,N/A,20.85,222.46
7234-KMNRQ,20-35,4345,Stayed,Not Applicable,N/A,19,106.97
7239-HZZCX,20-35,4851,Churned,Competitor,Competitor made better offer,19.75,49.08
7243-LCGGZ,20-35,3901,Joined,Not Applicable,N/A,20.9,31.11
7250-EQKIY,36-50,2426,Churned,Competitor,Competitor made better offer,50.45,60.18
7251-XFOIL,51-65,5536,Stayed,Not Applicable,N/A,89.2,6386.32
7252-NTGSS,36-50,4131,Joined,Not Applicable,N/A,45.15,87.49
7299-GNVPL,Under 20,2177,Stayed,Not Applicable,N/A,84.4,2563.37
7302-ZHMHP,20-35,2577,Joined,Not Applicable,N/A,19.15,41.52
7396-VJUZB,20-35,2776,Stayed,Not Applicable,N/A,45.25,295.71
7407-SUJIZ,20-35,2305,Stayed,Not Applicable,N/A,20.6,875.5
7410-YTJIK,20-35,2872,Churned,Competitor,Competitor had better devices,75.45,607.45
7434-SHXLS,20-35,5421,Churned,Competitor,Competitor made better offer,20.9,36.63
7501-VTYLJ,20-35,4057,Joined,Not Applicable,N/A,51.55,143.42
6352-TWCAU,20-35,5874,Churned,Competitor,Competitor made better offer,86.45,3696.55
7521-AFHAB,36-50,2492,Stayed,Not Applicable,N/A,44.8,398.45
7521-YXVZY,36-50,4430,Joined,Not Applicable,N/A,19.95,73.75
6356-ELRKD,20-35,4091,Churned,Other,Don't know,95.6,102.27
7542-CYDDM,51-65,4204,Stayed,Not Applicable,N/A,20.05,771.96
6357-JJPQT,36-50,2032,Joined,Not Applicable,N/A,80.5,312.93
7551-JOHTI,51-65,5211,Churned,Attitude,Attitude of support person,19.5,51.95
6358-LYNGM,20-35,2548,Churned,Other,Moved,74.9,76.74
7554-AKDQF,20-35,4227,Stayed,Not Applicable,N/A,45.65,357.59
7580-UGXNC,Over 65,3016,Churned,Price,Extra data charges,54.85,155.68
7593-XFKDI,36-50,3017,Churned,Price,Extra data charges,46.3,94.52
7601-WFVZV,20-35,3718,Joined,Not Applicable,N/A,19.55,37.49
6365-MTGZX,36-50,3068,Churned,Competitor,Competitor had better devices,96,2716.69
7623-HKYRK,36-50,2276,Stayed,Not Applicable,N/A,19.7,278.33
7698-YFGEZ,51-65,5650,Joined,Not Applicable,N/A,20,45.99
7721-DVEKZ,36-50,4639,Joined,Not Applicable,N/A,19.65,43.32
7754-IXRMC,36-50,3980,Joined,Not Applicable,N/A,45.35,57.81
7764-BDPEE,36-50,5868,Joined,Not Applicable,N/A,20.85,119.39
7785-RDVIG,51-65,5722,Joined,Not Applicable,N/A,19.3,85.09
7812-FZHPE,20-35,4648,Churned,Price,Long distance charges,24.1,720.32
7878-JGDKK,36-50,2124,Stayed,Not Applicable,N/A,44.55,341.03
6372-RFVNS,51-65,5075,Churned,Attitude,Attitude of service provider,78.8,106.84
7878-RTCZG,51-65,4050,Joined,Not Applicable,N/A,19.9,22.28
7883-ROJOC,20-35,5842,Stayed,Not Applicable,N/A,44.9,1495.34
6374-NTQLP,Over 65,5092,Stayed,Not Applicable,N/A,104.1,8698.74
7925-PNRGI,51-65,3111,Stayed,Not Applicable,N/A,81.3,4000.55
6376-GAHQE,36-50,2140,Churned,Other,Don't know,77.85,480.4
7963-GQRMY,Under 20,4903,Churned,Price,Extra data charges,44.3,267.88
7968-QUXNS,20-35,5920,Stayed,Not Applicable,N/A,18.95,275.39
6377-WHAOX,36-50,4115,Stayed,Not Applicable,N/A,106.15,7010.05
7993-NQLJE,36-50,4634,Stayed,Not Applicable,N/A,75.1,1642.5
6379-RXJRQ,36-50,2457,Churned,Dissatisfaction,Network reliability,70.1,845.26
8006-PYCSW,51-65,2051,Joined,Not Applicable,N/A,20.1,110.8
8040-MNRTF,36-50,3029,Joined,Not Applicable,N/A,71.1,108.61
8048-DSDFQ,51-65,4496,Joined,Not Applicable,N/A,20.2,33.28
8049-WJCLQ,36-50,5318,Stayed,Not Applicable,N/A,60.2,761.2
8082-GHXOP,20-35,5611,Stayed,Not Applicable,N/A,44,1005.54
8138-EALND,20-35,4123,Stayed,Not Applicable,N/A,19.75,363.95
8150-QUDFX,20-35,3300,Joined,Not Applicable,N/A,19.85,106.54
6393-WRYZE,20-35,3979,Churned,Other,Don't know,97.65,4680.77
8203-XJZRC,36-50,5384,Joined,Not Applicable,N/A,20.25,60.71
8329-IBCTI,36-50,5881,Churned,Competitor,Competitor made better offer,19.65,25.73
8387-UGUSU,51-65,3591,Stayed,Not Applicable,N/A,20.05,852.8
8393-JMVMB,20-35,2133,Joined,Not Applicable,N/A,19.45,48.6
6400-BWQKW,51-65,3263,Churned,Dissatisfaction,Network reliability,79.05,552.94
8410-BGQXN,20-35,4402,Stayed,Not Applicable,N/A,19.4,183.56
8450-JOVAH,51-65,5560,Churned,Competitor,Competitor offered higher download speeds,56.7,124.89
8455-HIRAQ,51-65,4909,Stayed,Not Applicable,N/A,44.45,456.58
8467-WYNSR,51-65,2729,Stayed,Not Applicable,N/A,55.1,2069.57
8605-ITULD,20-35,5750,Joined,Not Applicable,N/A,19.55,24.65
8676-TRMJS,20-35,3190,Churned,Dissatisfaction,Limited range of services,75,312.57
8695-WDYEA,20-35,4483,Joined,Not Applicable,N/A,51.25,90.55
8713-IGZSO,36-50,5983,Joined,Not Applicable,N/A,24.85,142.5
6410-LEFEN,36-50,3757,Churned,Dissatisfaction,Product dissatisfaction,45.15,557.03
8735-NBLWT,20-35,4195,Stayed,Not Applicable,N/A,20.4,596.57
6413-XKKPU,51-65,2544,Churned,Dissatisfaction,Service dissatisfaction,89.4,1865.68
8739-QOTTN,20-35,5761,Joined,Not Applicable,N/A,20.35,52.69
8746-OQQRW,51-65,3962,Stayed,Not Applicable,N/A,25.25,116.66
6416-TVAIH,36-50,5753,Churned,Competitor,Competitor offered more data,68.5,99.12
8749-CLJXC,51-65,2067,Joined,Not Applicable,N/A,20.05,33.56
8805-JNRAZ,36-50,2342,Joined,Not Applicable,N/A,49.2,162.26
8806-EAGWC,20-35,5698,Churned,Dissatisfaction,Network reliability,55.15,227.46
8930-XOTDP,20-35,2035,Stayed,Not Applicable,N/A,55.95,1415.26
6419-ZTTLE,Over 65,3418,Stayed,Not Applicable,N/A,20.75,1501.65
8942-DBMHZ,20-35,4883,Stayed,Not Applicable,N/A,20.45,748.67
8963-JLGJT,20-35,4648,Joined,Not Applicable,N/A,55.9,257.39
8974-OVACP,36-50,3167,Joined,Not Applicable,N/A,20.15,47.74
8976-OQHGT,36-50,5758,Churned,Dissatisfaction,Lack of self-service on Website,56.5,405.94
8992-OBVDG,20-35,2926,Stayed,Not Applicable,N/A,61.65,2230.45
9046-JBFWA,20-35,4004,Stayed,Not Applicable,N/A,19.15,1357.07
9058-CBREO,Over 65,3357,Churned,Dissatisfaction,Product dissatisfaction,50.55,73.11
6432-TWQLB,51-65,3676,Churned,Dissatisfaction,Network reliability,85.4,567.18
9079-LWTFD,36-50,2508,Stayed,Not Applicable,N/A,100.75,6912.51
6434-TTGJP,36-50,5671,Stayed,Not Applicable,N/A,53.7,498.03
9101-NTIXF,20-35,3954,Joined,Not Applicable,N/A,19.4,80.92
6435-SRWBJ,20-35,5269,Stayed,Not Applicable,N/A,82.75,566.45
9122-UMROB,20-35,4270,Joined,Not Applicable,N/A,20.3,31.14
9146-JRIOX,36-50,2080,Stayed,Not Applicable,N/A,25.55,816.25
9184-GALIL,20-35,5587,Stayed,Not Applicable,N/A,20.45,889.93
6437-UKHMV,20-35,3109,Churned,Attitude,Attitude of support person,79.7,788.49
9244-ZVAPM,36-50,2352,Joined,Not Applicable,N/A,45.6,83.04
6439-GTPCA,20-35,5269,Churned,Competitor,Competitor made better offer,87.25,4143.3
9261-WDCAF,51-65,2168,Joined,Not Applicable,N/A,54.65,289.69
9272-LSVYH,20-35,3963,Stayed,Not Applicable,N/A,70.15,778.4
9277-JOOMO,20-35,5756,Joined,Not Applicable,N/A,24.6,165.34
9294-TDIPC,51-65,5169,Stayed,Not Applicable,N/A,20.2,144.85
9313-QOLTZ,20-35,5895,Stayed,Not Applicable,N/A,20.9,1343.28
9367-OIUXP,20-35,4676,Stayed,Not Applicable,N/A,20.7,254.53
6447-GORXK,20-35,4242,Stayed,Not Applicable,N/A,25,766.8
9367-TCUYN,20-35,5179,Stayed,Not Applicable,N/A,20.1,329.44
6457-GIRWB,51-65,2843,Churned,Attitude,Attitude of service provider,69.35,91.38
9441-QHEVC,51-65,2091,Joined,Not Applicable,N/A,19.1,63.32
6457-USBER,20-35,4424,Churned,Competitor,Competitor made better offer,80.8,122.57
9462-MJUAW,51-65,4399,Churned,Competitor,Competitor had better devices,50.4,328.36
6458-CYIDZ,Over 65,3468,Stayed,Not Applicable,N/A,80.7,556.15
9467-ROOLM,36-50,2692,Stayed,Not Applicable,N/A,19.05,1218.3
9537-VHDTA,36-50,3699,Joined,Not Applicable,N/A,51.2,54.18
9564-KCLHR,51-65,2180,Churned,Competitor,Competitor made better offer,51.25,57.69
9565-DJPIB,51-65,4689,Churned,Competitor,Competitor had better devices,89.6,512.69
9577-WJVCQ,20-35,5310,Stayed,Not Applicable,N/A,54.45,4048.15
9700-ZCLOT,36-50,3922,Joined,Not Applicable,N/A,20,66.76
9753-OYLBX,51-65,4454,Joined,Not Applicable,N/A,20.5,29.06
6467-CHFZW,51-65,5789,Churned,Competitor,Competitor had better devices,99.35,6222.6
9770-LXDBK,36-50,5695,Joined,Not Applicable,N/A,20.4,107.52
9793-WECQC,51-65,5029,Stayed,Not Applicable,N/A,95.3,3301.73
6469-QJKZW,20-35,2198,Stayed,Not Applicable,N/A,20.15,274.76
9818-XQCUV,51-65,5994,Joined,Not Applicable,N/A,20.35,97.14
6473-ULUHT,20-35,2269,Stayed,Not Applicable,N/A,84.9,1544.81
9860-LISIZ,Under 20,2864,Stayed,Not Applicable,N/A,20.35,1922.7
6474-FVJLC,51-65,4546,Churned,Attitude,Attitude of support person,86,252.39
9863-JZAIC,51-65,2220,Churned,Other,Don't know,55,3723.1
6475-VHUIZ,36-50,5140,Stayed,Not Applicable,N/A,54.25,2116.94
9909-IDLEK,20-35,3222,Stayed,Not Applicable,N/A,96.8,2667.9
9921-QFQUL,20-35,5110,Stayed,Not Applicable,N/A,90.15,2554.86
9932-WBWIK,36-50,5597,Stayed,Not Applicable,N/A,20.35,741.93
9938-EKRGF,51-65,4653,Stayed,Not Applicable,N/A,84.45,1422.4
9962-BFPDU,51-65,5811,Joined,Not Applicable,N/A,20.05,36.07
9967-ATRFS,36-50,3245,Stayed,Not Applicable,N/A,19.9,976.12
9975-SKRNR,20-35,4480,Joined,Not Applicable,N/A,18.9,68.41
6481-LXPWL,51-65,5092,Stayed,Not Applicable,N/A,36.1,2031.5
6483-OATDN,36-50,2545,Stayed,Not Applicable,N/A,51.3,479.46
6496-SLWHQ,Over 65,5960,Churned,Attitude,Attitude of support person,105,400.74
6502-MJQAE,20-35,2072,Churned,Competitor,Competitor made better offer,69.6,115.81
6505-OZNPG,20-35,3909,Stayed,Not Applicable,N/A,63.4,358.8
6507-ZJSUR,Over 65,5272,Stayed,Not Applicable,N/A,90.45,3224.11
6513-EECDB,Over 65,4369,Churned,Price,Price too high,73.55,110.47
6518-LGAOV,51-65,2341,Churned,Other,Don't know,105,4751.44
6519-CFDBX,20-35,4964,Joined,Not Applicable,N/A,45.4,102.57
6519-ZHPXP,51-65,4183,Stayed,Not Applicable,N/A,108.3,10685.12
6521-YYTYI,51-65,2578,Churned,Other,Moved,93.3,101.29
6537-OTKMY,51-65,5091,Stayed,Not Applicable,N/A,50.75,655.65
6543-CPZMK,20-35,2573,Churned,Competitor,Competitor offered more data,29.95,258.95
6543-XRMYR,Over 65,3548,Churned,Dissatisfaction,Product dissatisfaction,99.7,4355.65
6559-ILWKJ,36-50,4879,Churned,Dissatisfaction,Product dissatisfaction,49.35,3615.25
6559-PDZLR,20-35,4191,Stayed,Not Applicable,N/A,98.65,3499
6563-VNPMN,Over 65,5397,Stayed,Not Applicable,N/A,85.7,4014.4
6567-HOOPW,Over 65,4363,Churned,Competitor,Competitor made better offer,79.2,99.26
6568-POCUI,51-65,3363,Stayed,Not Applicable,N/A,95.2,6452.75
6574-MCOEH,36-50,3555,Stayed,Not Applicable,N/A,79.15,3593.87
6576-FBXOJ,20-35,4590,Stayed,Not Applicable,N/A,54.6,887.07
6583-QGCSI,Over 65,5813,Churned,Competitor,Competitor made better offer,88.05,6323.35
6584-VQMYT,Under 20,5978,Stayed,Not Applicable,N/A,56.2,1668.56
6586-PSJOX,51-65,3608,Stayed,Not Applicable,N/A,55.2,969
6595-YGXIT,Over 65,3878,Churned,Competitor,Competitor made better offer,88.95,3482.7
6599-RCLCJ,51-65,5863,Churned,Competitor,Competitor made better offer,109.55,5482.69
6599-SFQVE,20-35,2629,Stayed,Not Applicable,N/A,55,565.82
6608-QQLVK,20-35,2077,Churned,Competitor,Competitor made better offer,50.5,90.08
6609-MXJHJ,36-50,5851,Stayed,Not Applicable,N/A,25.1,2190.44
6615-NGGZJ,51-65,5224,Churned,Dissatisfaction,Service dissatisfaction,100.55,1933.13
6616-AALSR,20-35,4997,Stayed,Not Applicable,N/A,104.3,7651.35
6625-IUTTT,20-35,6035,Stayed,Not Applicable,N/A,65.55,7734.13
6625-UTXEW,20-35,3097,Stayed,Not Applicable,N/A,51.25,1174.66
6627-CFOSN,51-65,5247,Stayed,Not Applicable,N/A,99.45,7979.48
6630-UJZMY,Over 65,5251,Stayed,Not Applicable,N/A,83.25,325.48
6633-MPWBS,36-50,4336,Churned,Competitor,Competitor offered more data,49.2,253.45
6633-SYEUS,20-35,2061,Stayed,Not Applicable,N/A,83.2,2467.59
6635-MYYYZ,51-65,2313,Churned,Competitor,Competitor made better offer,85.35,3840.7
6641-XRPSU,51-65,2318,Churned,Competitor,Competitor offered more data,70,2563.54
6645-MXQJT,36-50,5745,Joined,Not Applicable,N/A,97.1,262.85
6646-JPPHA,Over 65,5327,Stayed,Not Applicable,N/A,78.85,1765.94
6646-VRFOL,Over 65,5860,Churned,Competitor,Competitor had better devices,103.85,7571.58
6648-INWPS,20-35,5271,Stayed,Not Applicable,N/A,20.15,958.15
6650-VJONK,51-65,5913,Joined,Not Applicable,N/A,43.85,69.75
6651-AZVTJ,20-35,6088,Churned,Attitude,Attitude of support person,99.8,7302.51
6652-YFFJO,36-50,2775,Stayed,Not Applicable,N/A,64.9,865.26
6653-CBBOM,51-65,5963,Churned,Dissatisfaction,Service dissatisfaction,70.3,86.22
6655-LHBYW,36-50,5068,Stayed,Not Applicable,N/A,114.35,6791.1
6656-GULJQ,20-35,5940,Stayed,Not Applicable,N/A,83.55,7710.42
6656-JWRQX,51-65,5565,Joined,Not Applicable,N/A,30.55,70.55
6663-JOCQO,51-65,4258,Stayed,Not Applicable,N/A,75.25,3243.37
6683-VLCTZ,Over 65,5444,Churned,Competitor,Competitor made better offer,98.55,2851.6
6686-YPGHK,51-65,3645,Churned,Other,Moved,85.5,5811.56
6688-UZPWD,36-50,5750,Churned,Competitor,Competitor offered more data,102,1232.14
6689-KXGBO,36-50,3420,Churned,Dissatisfaction,Product dissatisfaction,50.55,81.51
6689-TCZHQ,Over 65,4054,Churned,Attitude,Attitude of support person,78.95,439.75
6691-CCIHA,36-50,6307,Stayed,Not Applicable,N/A,84.95,5437.27
6692-UDPJC,51-65,4304,Churned,Dissatisfaction,Network reliability,91.65,1428.82
6695-FRVEC,51-65,5356,Stayed,Not Applicable,N/A,60.4,5412.09
6704-UTUKK,36-50,5074,Stayed,Not Applicable,N/A,45.9,1352.4
6705-LNMDD,36-50,5741,Stayed,Not Applicable,N/A,50,1996.44
6710-HSJRD,36-50,5239,Stayed,Not Applicable,N/A,114.1,7883.67
6711-FLDFB,51-65,5159,Churned,Competitor,Competitor had better devices,74.9,868.68
6711-VTNRE,36-50,2558,Churned,Competitor,Competitor had better devices,87.55,4076.02
6712-OAWRH,Over 65,5154,Churned,Attitude,Attitude of support person,91.25,3253.74
6715-OFDBP,51-65,4944,Churned,Price,Price too high,70.05,417.7
6719-OXYBR,36-50,5559,Stayed,Not Applicable,N/A,85.3,1629.35
6725-TPKJO,20-35,2798,Stayed,Not Applicable,N/A,20.05,2921.26
6728-CZFEI,20-35,5473,Stayed,Not Applicable,N/A,56.15,995.07
6728-VOIFY,20-35,5016,Stayed,Not Applicable,N/A,96,7431.88
6734-GMPVK,20-35,4024,Stayed,Not Applicable,N/A,105.3,773.85
6738-ISCBM,51-65,4256,Stayed,Not Applicable,N/A,54,2434.78
6745-JEFZB,51-65,3617,Stayed,Not Applicable,N/A,91.5,4120.31
6769-DYBQN,Over 65,2097,Churned,Attitude,Attitude of support person,85,5661.28
6770-XUAGN,20-35,3753,Churned,Attitude,Attitude of support person,21,37.66
6772-KSATR,20-35,5574,Churned,Dissatisfaction,Service dissatisfaction,81.7,91.51
6772-WFQRD,51-65,3200,Stayed,Not Applicable,N/A,20.4,1878.75
6873-UDNLD,20-35,4714,Stayed,Not Applicable,N/A,67.45,4293
6773-LQTVT,Over 65,4107,Stayed,Not Applicable,N/A,35.65,1000.08
6876-ADESB,20-35,3913,Churned,Competitor,Competitor offered higher download speeds,48.95,83.35
6877-LGWXO,Over 65,3521,Churned,Attitude,Attitude of support person,78.55,1512.29
6910-HADCM,51-65,5613,Churned,Attitude,Attitude of support person,76.35,83.61
6918-UMQCG,20-35,3391,Stayed,Not Applicable,N/A,80.2,628.55
6960-HVYXR,20-35,2567,Churned,Competitor,Competitor made better offer,76,111.01
6778-YSNIH,51-65,5810,Joined,Not Applicable,N/A,59,168.19
6988-CJEYV,51-65,6148,Stayed,Not Applicable,N/A,98.7,7148.09
6784-XYJAE,36-50,4770,Stayed,Not Applicable,N/A,55.8,3700.62
6993-OHLXR,20-35,5225,Churned,Competitor,Competitor had better devices,68.95,181.21
6786-OBWQR,20-35,5109,Stayed,Not Applicable,N/A,80.85,595.65
7109-MFBYV,20-35,5451,Stayed,Not Applicable,N/A,45.45,1988.97
6789-HJBWG,20-35,5007,Stayed,Not Applicable,N/A,49.4,907.33
7112-OPOTK,36-50,5647,Churned,Attitude,Attitude of support person,68.25,3122.87
7120-RFMVS,20-35,4340,Churned,Price,Price too high,84.5,91.39
7126-RBHSD,51-65,2362,Stayed,Not Applicable,N/A,78.9,1708.5
6797-LNAQX,20-35,4794,Churned,Competitor,Competitor had better devices,98.3,8950.8
7148-XZPHA,36-50,4162,Stayed,Not Applicable,N/A,79.4,4978.2
7153-OANIO,36-50,5066,Churned,Other,Moved,69.95,97.53
7198-GLXTC,20-35,5239,Churned,Attitude,Attitude of support person,79,240.97
7234-FECYN,Over 65,5546,Churned,Attitude,Attitude of support person,101.35,1132.34
7246-ZGQDF,51-65,4359,Joined,Not Applicable,N/A,54.5,87.71
7296-PIXQY,51-65,5819,Stayed,Not Applicable,N/A,70.2,1368.5
7312-XSBAT,36-50,2908,Joined,Not Applicable,N/A,49.75,91.54
7321-PKUYW,36-50,5250,Churned,Competitor,Competitor had better devices,90.15,1233.91
7359-PTSXY,36-50,3531,Churned,Attitude,Attitude of support person,45.75,69.99
7394-FKDNK,51-65,4971,Churned,Competitor,Competitor made better offer,89.45,1091.69
6818-DJXAA,36-50,3857,Stayed,Not Applicable,N/A,91.1,1393.65
7398-SKNQZ,51-65,2330,Joined,Not Applicable,N/A,94.9,282.11
7401-RUBNK,20-35,4809,Stayed,Not Applicable,N/A,74.8,2217.27
6821-BUXUX,20-35,2110,Churned,Competitor,Competitor made better offer,96.65,1465.76
7404-JLKQG,20-35,4099,Joined,Not Applicable,N/A,57.55,306.35
7538-GWHML,51-65,2323,Churned,Competitor,Competitor made better offer,69.65,160.43
7587-AOVVU,36-50,3160,Stayed,Not Applicable,N/A,100.75,3173.44
7595-EUIVN,51-65,3940,Churned,Competitor,Competitor had better devices,75.8,90.28
7598-UAASY,Under 20,4340,Churned,Competitor,Competitor had better devices,76.4,192.8
7617-EYGLW,51-65,5820,Joined,Not Applicable,N/A,19.45,66.04
7619-ODSGN,51-65,5699,Churned,Attitude,Attitude of support person,54.75,1752.63
7823-JSOAG,36-50,5203,Joined,Not Applicable,N/A,74.5,238.36
7854-EDSSA,36-50,2195,Churned,Dissatisfaction,Poor expertise of online support,59,2342.16
7872-RDDLZ,Over 65,4826,Stayed,Not Applicable,N/A,54.9,6970.31
7892-QVYKW,20-35,3513,Stayed,Not Applicable,N/A,85.6,2094.72
7893-IXHRQ,51-65,5636,Churned,Attitude,Attitude of service provider,20.55,36.46
6839-ITVZJ,20-35,2039,Churned,Other,Don't know,60.05,2196.73
